Country;Growth rate per annum 2016.1;Growth rate per annum 2005-15;Share 2016.2;Year;Coal Consumption (Mtoe)
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1996;43.3326167956
China;-0.0163160516748;0.0374734655832;0.505774915218;1996;696.078203765
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1996;86.46453
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1996;32.237
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1996;1211.94479659
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1997;0.846019385965
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1997;12.293315706
Chile;0.122766024151;0.102452435823;0.00220625312068;1997;4.28183
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1997;3.313895
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1997;7.9809
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1997;2.84007010848
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1997;0.953104
Qatar;0.0;0;0.0;1997;0.0
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1997;88.81737
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1998;3.15159
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1998;4.2799
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1998;8.0563
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1998;0.0
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1998;71.8166873916
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1998;1.14972697712
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1998;332.523268092
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1999;544.878943244
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1999;12.193275738
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1999;0.0365
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1999;3.70213265136
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1999;20.034
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1999;38.216
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;2000;56.2437
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;2000;3.712241
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;2000;36.7281
Iran;0.0425008436721;0.00500493953075;0.000458321737824;2000;1.303496
Qatar;0.0;0;0.0;2000;0.0
United Arab Emirates;0.0;0.241399267969;0.000339632824762;2000;0.0
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;2000;2.486
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;2000;1.12252188937
Singapore;-0.065387810146;0.473898039981;0.000102054436866;2000;0.0
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;2000;43.034
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;2001;31.7964316423
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;2001;0.662232860324
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1997;18.355
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;1997;5.443009
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1997;45.5252221267
India;0.0359940327055;0.0649945458839;0.110383033752;1997;150.982243076
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1997;34.758
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1997;170.035129419
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1998;8.0515
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1975;37.938
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1975;0.228814368969
Kuwait;0.0;0;0.0;1975;0.0
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1975;0.124952
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1975;56.17053
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1975;1.41157518869
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1975;845.348361073
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1976;342.312730265
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1976;1.55846947549
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1976;2.21889148
Trinidad & Tobago;0.0;0;0.0;1976;0.0
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1976;8.985706984
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1976;0.954243
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1976;87.516
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1976;9.866
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1976;6.715
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1976;72.766
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1976;12.8905033537
Iran;0.0425008436721;0.00500493953075;0.000458321737824;1976;1.273003
Kuwait;0.0;0;0.0;1976;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1976;0.006649
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1976;36.8347760035
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1976;1.45457389892
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1976;8.957
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;1976;2.027
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1976;0.159845
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1976;450.161779946
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1977;23.384
Ecuador;0.0;0;0.0;1977;0.0
Peru;0.0;-0.0127700470694;0.00021772585751;1977;0.148896531958
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1977;3.2502388459
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1977;1.832
USSR;;;;1977;347.731257252
Qatar;0.0;0;0.0;1977;0.0
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1977;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1977;0.006649
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1965;15.476
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1965;2.014
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;1965;5.996
France;-0.010844501586;-0.0460232119106;0.0022281666752;1965;41.3702012394
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1965;2.107
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1965;117.397
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1965;0.0
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1966;306.000468683
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1966;0.833481578947
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;1966;6.183
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1966;3.561
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1966;8.07299130601
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1966;6.11468013874
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1966;1.05450463361
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1966;11.3161781415
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1966;5.607
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1966;883.320634761
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1966;488.119180211
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1966;0.0
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1967;1.943
Ecuador;0.0;0;0.0;1967;0.0
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1967;0.022
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1967;34.062
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1967;3.5884
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1967;1.555623
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1967;144.566159334
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1967;61.369
USSR;;;;1967;313.045594965
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1967;0.00651459610414
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1967;3.79965321482
China;-0.0163160516748;0.0374734655832;0.505774915218;1967;108.8
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1967;0.085
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1967;5.349
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1967;0.116
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1967;530.458435053
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1967;0.0
Chile;0.122766024151;0.102452435823;0.00220625312068;1968;1.2
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1968;0.023
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1968;35.259
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1968;9.522
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1968;9.232
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;1968;1.844739
USSR;;;;1968;310.315594965
Iran;0.0425008436721;0.00500493953075;0.000458321737824;1968;0.282
Kuwait;0.0;0;0.0;1968;0.0
Qatar;0.0;0;0.0;1968;0.0
Algeria;0.0;-0.132124147807;3.86909377994e-05;1968;0.055
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;1968;0.439
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1968;26.219
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1968;0.083
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1968;886.335477408
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1969;0.959324543804
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1969;2.9368
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;1969;150.985423719
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1969;9.774
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;1969;9.29
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1969;1.108
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1970;4.80259386644
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1970;2.349
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1970;0.467
USSR;;;;1970;312.157669103
Algeria;0.0;-0.132124147807;3.86909377994e-05;1970;0.083
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;1970;0.437
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1970;0.923
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;2001;38.9119
USSR;;;;2001;0.0
Iran;0.0425008436721;0.00500493953075;0.000458321737824;2001;1.277902
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;2001;7.220016
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;2001;8.77709751482
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;2001;5.099024
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;2001;1119.24482775
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;2001;321.99207236
US;-0.0877264090609;-0.0375393468003;0.0960426032543;2002;551.971237942
Mexico;-0.229082575174;0.010178880839;0.00262972107157;2002;12.0469304003
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;2002;4.2024
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;2002;54.5289
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;2002;8.8189
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;2002;21.598
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;2002;0.132798318525
Algeria;0.0;-0.132124147807;3.86909377994e-05;2002;0.735
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;2002;48.4937968406
China;-0.0163160516748;0.0374734655832;0.505774915218;2002;814.054818338
Indonesia;0.222283462094;0.0769875959617;0.016800256446;2002;17.2399813633
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;2002;1.39823654499
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;2002;2.36
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;2002;167.413860888
Mexico;-0.229082575174;0.010178880839;0.00262972107157;2003;8.88378097831
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;2003;12.8476981
Peru;0.0;-0.0127700470694;0.00021772585751;2003;0.839686634184
Trinidad & Tobago;0.0;0;0.0;2003;0.0
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;2003;7.3267
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;2003;21.0445
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;2003;8.8955
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;2003;2.55079452741
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;2003;14.8604
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;2003;56.1389
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;2003;4.5948
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;2003;2.678
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;2003;0.136381006974
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;2003;38.1039
USSR;;;;2003;0.0
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;2003;21.373453823
China;-0.0163160516748;0.0374734655832;0.505774915218;2003;970.16840743
Japan;-0.002306025827;0.0050145403181;0.0321379899979;2003;106.7291
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;2003;5.316
Singapore;-0.065387810146;0.473898039981;0.000102054436866;2003;0.008756
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;2003;9.56768630111
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;2003;19.6199350324
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;2004;20.9829
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;2004;7.38432693226
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;2004;9.3114
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;2004;21.049
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;2004;36.6200783065
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;2004;21.8359128457
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;2004;0.86952
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;2004;7.85171801606
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;2004;6.31181331805
Indonesia;0.222283462094;0.0769875959617;0.016800256446;2004;21.2615227452
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;2004;6.632
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;2004;53.125
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;2004;10.7199385805
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;2004;19.6604954469
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;2004;1758.07054434
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;2004;167.889380627
Chile;0.122766024151;0.102452435823;0.00220625312068;2005;2.75753297103
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;2005;1.99288305983
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;2005;8.9443
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;2005;16.4606
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;2005;55.1180615267
Spain;-0.239115158165;-0.0396606255088;0.00279796472751;2005;20.513
Qatar;0.0;0;0.0;2005;0.0
United Arab Emirates;0.0;0.241399267969;0.000339632824762;2005;0.145428
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;2005;0.480817
India;0.0359940327055;0.0649945458839;0.110383033752;2005;211.263498493
Japan;-0.002306025827;0.0050145403181;0.0321379899979;2005;114.038414478
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;2005;2.28685597936
Philippines;0.159749946241;0.0972792308786;0.00361778982915;2005;4.5883932216
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;2005;11.5874577004
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;2005;161.352156572
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;2006;1.05511264
Trinidad & Tobago;0.0;0;0.0;2006;0.0
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;2006;2.38231731705
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;2006;2.6906
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;2006;21.0185255031
Kuwait;0.0;0;0.0;2006;0.0
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;2006;0.0198223756
Algeria;0.0;-0.132124147807;3.86909377994e-05;2006;0.882
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;2006;54.7877
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;2006;5.3032
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;2006;21.9406880212
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;2006;2116.20066565
Ecuador;0.0;0;0.0;2007;0.0
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;2007;4.4202
France;-0.010844501586;-0.0460232119106;0.0022281666752;2007;12.846858
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;2007;3.1347
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;2007;16.3272
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;2007;38.3875469922
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;2007;8.02748374354
Kuwait;0.0;0;0.0;2007;0.0
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;2007;0.055475148
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;2007;83.6610027757
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;2007;5.43682074391
Philippines;0.159749946241;0.0972792308786;0.00361778982915;2007;5.4
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;2007;59.654
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1993;0.074347
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1993;66.6147393187
India;0.0359940327055;0.0649945458839;0.110383033752;1993;128.084722922
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1993;1.371
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1993;1.23914579785
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1993;25.882
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1993;5.44446605401
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1993;2.084
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1993;237.505585424
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1994;4.49856692462
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1994;3.04853348619
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1994;5.4589
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1994;0.177462501194
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1994;17.9539256813
Iran;0.0425008436721;0.00500493953075;0.000458321737824;1994;1.102136
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;1994;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1994;0.0755645584798
Algeria;0.0;-0.132124147807;3.86909377994e-05;1994;0.62
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1994;6.4999272232
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1994;40.263447024
